22,55174301674,62902888141,59107272674,57423490024,59972652293,51929261111,57567073440,61365019971,54004439114,54081949684,48072247596,56086267227,43491558687,59596061389,59661503827,61535245850,47834799717,55290963753,59927980108,64868038010,61235629172,56680064814,61446389957,55605762108
23,54454145849,62815802155,59777168733,57164765275,60667916665,51714016131,57778428309,61514672408,54202589201,54788812891,47641505518,56687453590,43421742903,59972826396,61492324098,60383711894,48614998734,54641984493,58785679914,63215850564,61134162764,56816079337,60323544922,55748618619
24,54550176102,60979500731,59892779116,56724097941,59974813650,51840575672,56472401681,61757603803,53581225866,55318514138,47505135220,56366162791,44177942473,60922128586,61639515187,60343222444,47823433955,55950291882,58649111518,63567993228,59622587933,56112398643,61113805528,54913843704
25,54827210695,59651597104,59094820799,56601054433,61242451378,51829634503,56407008769,61726483525,53087782474,54173451276,47734110395,55793307658,44263477816,59665477827,59935505416,60095799593,47797712697,54985579459,59474937847,63405663967,59845892228,55719386095,60163998498,54579326636
26,54882971050,60947074094,60168679206,57354127175,60437365203,52336105626,56213185840,61395869888,53943542549,53881558251,47460997889,55862809139,43072669987,61320075899,60994260597,59042104050,48154381567,54441848217,58190892634,62683810666,61694436197,56230443390,60231536691,54267025756
27,55393251083,61159965542,60478497186,57366027795,60073837790,52227193176,56253784347,61904424034,53045092143,53964119085,47121990157,56005197730,43090171472,60688848849,59179631492,59862188545,47532511027,54766766252,59125411296,64990645858,61150201328,55358927006,61536752205,54650163479
28,54769401132,61551176121,60728736829,55976840809,60054434322,52026041088,57420331384,61525858699,52497321911,54295585887,46909920557,54906044505,43696092963,60314371113,61585785053,60156785200,47439475039,53091427946,58817554832,63834663564,61150669760,56353580940,60671186742,53183093577
29,54656626249,61435396106,59972585394,57166346702,58684634543,52190725539,54750563822,61633965472,51466256259,53376941284,45818499731,54921118439,42609993320,61728332051,59480894814,58916918464,48278986991,53879776793,58196990979,64841973323,59913597249,56842960143,60647315792,53660596213
30,53729942381,60322347876,59552042114,56824117046,59781701253,52349569136,56765994466,61648652586,52393362414,52489180079,45491504486,55127458548,42364268450,60305144020,59310150076,60003231921,48371164817,54146459576,58272092088,63785318438,60046962980,55544695890,59593868432,52356309929
31,54257734794,61672104058,58491146227,56591260654,59161402781,51760574217,55905479195,62443498735,52012088319,52556921332,46474603724,55349609997,43348711813,59871733351,59067717658,58836916350,48079779486,52375250551,58438513238,64780451656,58309231093,55534298334,59962719256,52507388400
32,54628614474,59272742421,59830779168,56397661943,58973269033,52666171957,55448966972,61850431889,51599896774,52444100750,46186764201,54987768756,41921939190,59297192514,60338294119,58659634366,48178891950,52650624810,58117584356,63455433815,57296185661,56627985817,60385374655,51521499412
33,53742708746,61571391472,60469725469,56929081253,59738593198,52266804146,55124957102,62000985258,52476190099,53841087328,46240830121,55092179431,43314461204,59302825741,60372977310,60698367654,47149936352,52559202613,57598302605,64116003728,59233200432,55821793722,59050091363,52550142176
34,53239241519,61889912845,60681428706,56086551547,59827613522,52198453702,56794069080,62656359617,53455156285,52232467632,46614641288,54389216998,43587687433,59193736185,60423294053,60441796754,47748406752,51680822543,57933539383,64872394038,59879423224,56574594856,59399062366,51635813527
35,53357046643,60879864818,59630060259,56252179062,59646709411,52103542469,56917620947,62587143277,51878018167,52744831837,46260191866,54731361279,42471252855,58934430113,59804822231,60170866132,46795344896,50607442502,56279320144,62841493760,58178675345,55229233376,59256575162,50106421892
36,53499613767,61448733151,60115736915,55344619668,59045589706,52233333209,54731870233,62540829023,50709081278,52695212355,46096299651,54502994223,42888559132,59010566930,60683521743,60151468048,48018150834,49869645726,57588189804,63514897695,58670008244,55295965846,59294334126,48781156343
37,53815065684,62136533326,59537566989,55153007156,59517939721,52797347801,54042331796,62176686548,50845688462,51223315422,45796402036,54785083924,41393255984,60298362760,58473042575,59626240078,48024745274,50438693739,57165702219,63347219729,59028040506,54773914935,59343556179,48774617393
38,53264950326,61164563383,60279774696,54909771441,59021904168,52436744124,54685770476,61988231904,50267108060,51290223151,45051650206,54593095250,43112242995,60238824821,58950551550,59791024874,47177719910,49495761252,56113371366,64107337529,59302720442,54642972146,59013467160,48050087331
39,53467952231,61041795506,59253260874,55390035732,58621065192,51836170973,53921482086,61587364569,50175305662,51038642302,45830155037,53444805210,43097955715,58616441661,59566852913,59354338893,47532578499,48728906365,56367725951,62037252054,57798040817,54497135425,58795576583,46658527921
40,51357166758,60229742322,59480790840,55048905756,58928970402,52653132003,53688574541,60795827273,49959279076,50076098689,45056388066,53561120232,42198809442,59660163783,59731864933,59293002969,48436158585,47256014513,56133649783,61748485018,57369178271,54629623341,58841003461,47385720827
41,53007887392,60329603082,60114492018,55284482916,58138522306,51913310552,55127757995,62213278257,50039668585,50331964595,44443231238,53789230717,41864336325,58889378742,60277493659,59193849546,47031730128,46367747009,56041366362,63128911082,57566159886,56073259173,57807453354,45383154293
42,53058650364,60350424178,59565835957,54994347912,57043710428,52073326526,55623847532,61208280649,49865457241,49997811613,44039095433,53581185946,42462993306,59014239654,58709715886,58721632766,47652678798,46563917507,55835734222,63495199773,58566991682,53489242122,57319649805,44128341949
43,52038948361,59342093876,59715235508,54539641728,56859848147,52500698249,53494258798,61831514692,49904122158,50220940366,43236552996,52609441619,41881365814,57991805916,59069220772,60304050776,46390512793,45704252818,56053542132,63675897718,58386194770,54458734881,57385290128,44668968008
44,52160593419,60566207779,58742288336,53425570451,56734065390,51687989967,53504954071,62135152932,48596198995,49838335866,43326711314,53056771359,41872810977,58759752066,60069794556,58199384981,46795495047,44415072987,55953776754,61868745387,58512688656,54095183571,57048457883,43957368974
