"FSC-A","FSC-H","SSC-A","SSC-H","530_30-Blue-A","582_15-Yellow-A","Time"
132,52,117,46,631,760,0
32,27,13,30,341,361,0
93,62,114,100,680,801,0
84,75,28,43,481,598,0
83,42,94,52,613,706,0
76,58,33,38,566,673,0
65,48,42,35,578,725,0
28,23,25,37,398,518,0
174,150,89,70,653,779,0
206,175,86,87,663,788,0
38,24,48,32,505,583,0
110,82,23,27,587,703,0
41,22,41,19,541,604,0
301,237,197,147,747,915,0
20,27,3,20,278,266,0
58,29,66,39,589,695,0
37,44,36,40,489,567,0
9,20,1,14,321,0,0
31,32,12,19,483,579,0
30,21,31,22,503,557,0
31,21,38,28,507,585,0
41,33,42,23,543,623,0
97,98,44,50,555,614,0
299,234,203,151,738,902,0
71,60,63,49,583,711,0
36,50,32,62,389,380,0
130,71,138,61,678,821,0
28,27,37,25,552,641,0
94,88,71,60,603,737,0
29,24,33,28,581,656,1
218,173,190,148,734,894,1
57,52,47,40,540,675,1
46,31,61,35,579,679,1
21,28,8,23,0,0,1
103,86,128,111,679,809,1
71,70,18,39,583,699,1
18,23,8,10,211,428,1
15,21,22,21,386,389,1
35,42,22,24,533,584,1
62,39,77,50,627,746,1
522,347,520,297,857,1023,1
138,123,136,128,682,812,1
79,78,33,46,505,611,1
109,108,49,52,568,654,1
366,307,275,236,774,942,1
69,55,74,57,609,723,1
70,58,40,31,522,616,1
795,593,562,478,888,1023,1
62,60,2,25,553,653,1
115,73,105,51,663,793,1
56,22,20,16,447,546,1
25,22,9,18,0,0,1
207,154,109,81,661,781,1
48,38,30,27,531,616,1
36,24,36,21,505,604,1
61,39,57,45,539,654,1
215,186,136,126,692,828,1
74,45,27,26,540,628,1
549,454,379,305,793,967,1
22,20,1,20,0,0,1
41,33,29,25,457,526,1
197,170,143,133,644,778,1
25,20,18,27,294,487,1
36,20,21,13,302,443,1
22,21,0,10,0,0,1
38,24,38,22,508,609,1
39,22,44,22,542,598,1
44,22,41,20,502,608,1
538,373,385,247,848,1023,1
55,49,47,57,469,521,1
46,26,51,25,497,623,1
74,51,61,51,549,645,1
120,112,20,43,480,581,1
43,24,19,23,445,566,1
35,29,26,31,515,608,1
83,62,46,29,656,773,1
42,21,53,27,544,621,1
37,27,58,33,539,665,1
73,55,61,57,556,623,1
42,34,25,34,477,605,1
40,31,34,33,461,517,1
61,37,60,42,546,648,1
38,26,27,29,400,574,1
53,35,59,40,528,628,1
40,28,28,28,478,581,1
24,26,16,33,224,291,2
39,33,31,41,438,564,2
40,24,67,47,593,712,2
38,30,31,31,418,561,2
51,38,47,43,537,644,2
51,36,28,26,538,607,2
84,61,68,52,495,628,2
39,22,8,13,224,329,2
179,101,110,65,622,754,2
27,20,3,14,0,0,2
57,38,62,30,527,616,2
209,103,106,71,655,780,2
36,29,8,11,267,379,2
114,65,90,50,612,741,2
28,23,25,24,405,394,2
32,25,15,20,349,437,2
41,21,43,24,529,616,2
158,77,74,30,652,784,2
74,54,72,50,595,712,2
42,35,18,16,521,586,2
60,37,52,27,563,687,2
87,66,52,36,563,643,2
67,44,92,56,655,786,2
35,24,20,12,427,492,2
44,30,30,23,488,551,2
34,26,38,43,520,618,2
59,23,51,27,524,644,2
168,71,179,67,709,854,2
225,207,136,121,671,802,2
37,39,34,37,490,576,2
144,86,150,86,699,844,3
141,114,104,78,657,795,3
22,20,2,16,0,0,3
60,39,102,71,645,747,3
56,51,51,56,576,681,3
75,61,47,56,623,756,3
37,30,38,33,579,642,3
99,35,85,32,590,715,3
80,36,47,24,485,530,3
90,62,56,30,603,703,3
200,105,150,76,706,854,3
56,40,65,53,523,653,3
194,80,173,69,709,869,3
29,27,25,18,452,544,3
102,44,132,48,631,773,3
35,38,32,37,465,540,3
54,60,49,60,532,642,3
83,82,23,22,557,624,3
22,26,40,20,482,585,3
20,20,34,24,511,527,3
24,32,0,14,0,254,3
86,31,70,26,628,766,3
69,50,66,44,564,691,3
27,20,57,38,580,636,3
34,24,30,20,382,518,3
41,29,47,39,527,662,3
21,23,18,22,161,413,3
139,106,119,86,700,835,3
38,25,52,36,540,621,3
46,34,38,33,545,663,3
28,33,19,26,485,596,3
199,132,190,116,716,855,3
31,24,28,17,460,582,3
23,22,30,31,442,453,3
98,89,77,78,654,783,3
24,28,31,25,463,480,3
28,48,11,29,351,243,3
27,23,92,56,648,741,3
137,137,127,98,689,833,3
23,24,22,18,516,606,3
70,57,67,34,593,694,3
71,51,57,42,569,671,3
51,34,29,23,503,621,3
43,25,17,22,482,587,3
29,26,32,25,502,601,3
68,43,81,45,576,697,3
85,46,56,32,623,729,3
32,31,80,44,558,669,3
53,37,72,54,575,710,3
73,46,51,27,596,699,3
55,30,69,31,555,658,3
94,79,95,79,616,735,3
292,223,220,174,773,931,3
8,20,15,25,0,248,3
55,49,68,37,628,740,3
99,95,80,78,627,773,3
446,397,295,268,782,946,3
114,111,71,97,598,732,3
132,112,132,119,684,826,3
106,98,28,38,571,675,4
62,46,38,20,508,615,4
98,73,87,68,632,750,4
29,29,6,32,0,0,4
202,124,99,72,697,844,4
30,23,18,21,365,492,4
80,41,82,31,618,725,4
50,23,50,27,479,521,4
35,20,54,30,517,632,4
31,24,0,9,0,0,4
71,50,36,34,514,603,4
31,27,6,22,379,375,4
95,52,42,28,579,690,4
128,90,102,70,642,776,4
38,22,34,24,426,560,4
55,37,43,34,527,606,4
37,27,27,24,501,573,4
44,28,22,15,466,558,4
34,20,47,34,294,480,4
44,26,51,24,534,647,4
25,23,4,20,0,230,4
48,29,52,33,540,616,4
59,44,31,32,521,625,4
49,30,50,29,501,587,4
77,50,64,38,620,731,4
45,26,86,61,593,726,4
62,32,43,33,460,573,4
42,40,15,33,0,103,4
200,158,127,117,722,877,4
118,58,67,37,605,710,4
29,24,43,33,477,516,4
55,43,10,23,486,584,4
63,41,82,31,566,687,4
69,36,54,27,572,656,4
46,27,37,27,542,646,4
70,41,87,60,584,696,4
114,45,139,52,647,768,4
29,22,10,22,0,0,4
48,22,42,30,510,582,4
34,29,34,42,465,559,4
30,27,20,33,497,515,4
1023,723,779,502,907,1023,4
27,30,0,21,411,402,4
38,38,0,25,0,0,4
47,24,48,27,514,622,4
50,27,44,20,518,567,4
357,223,391,290,826,996,4
90,36,112,39,642,763,4
106,78,113,101,671,805,4
46,34,68,61,577,665,4
81,63,64,60,585,689,4
52,27,60,46,576,647,4
77,66,33,52,512,591,4
37,21,17,23,366,426,4
41,24,47,29,488,589,4
46,28,52,39,524,602,4
25,21,29,41,304,31,4
30,22,32,31,435,478,4
74,38,64,31,591,696,5
82,36,64,24,592,692,5
172,142,97,113,703,843,5
74,51,53,37,558,671,5
60,26,48,27,561,652,5
109,50,84,51,619,722,5
54,29,64,43,511,571,5
129,72,155,77,645,776,5
33,23,33,29,441,542,5
92,84,26,43,500,584,5
54,39,20,26,506,603,5
59,38,39,30,550,636,5
24,20,0,9,270,261,5
52,31,39,32,543,620,5
29,22,2,11,174,322,5
28,20,20,24,503,502,5
115,94,49,39,622,722,5
33,21,16,17,344,489,5
54,43,39,33,423,562,5
69,33,71,32,553,642,5
39,28,21,21,490,547,5
1023,866,943,682,997,1023,5
415,309,484,389,854,1023,5
52,48,55,45,512,626,5
36,21,30,17,425,465,5
356,323,191,182,738,906,5
51,35,55,31,545,642,5
38,20,75,34,565,693,5
241,202,154,130,675,813,5
31,28,14,22,430,523,5
28,30,21,31,396,351,5
29,32,33,36,433,489,5
49,54,72,73,552,687,5
42,35,45,32,527,623,5
77,63,75,28,620,754,5
39,34,31,27,515,626,5
37,23,72,38,586,685,5
60,55,28,33,395,479,5
201,171,138,116,688,836,5
53,39,45,34,573,684,5
169,163,182,182,719,860,5
20,20,48,32,536,636,5
82,80,49,34,599,692,5
47,51,44,61,517,541,5
20,25,3,25,0,239,5
107,96,82,76,616,745,5
281,194,372,280,822,1011,5
109,54,135,71,627,776,5
318,137,211,75,733,887,5
82,66,68,33,619,742,5
22,26,0,17,0,0,6
57,33,24,31,476,530,6
123,86,77,65,630,744,6
162,87,116,64,642,766,6
145,83,117,85,649,779,6
43,36,10,28,420,523,6
28,27,0,11,0,0,6
34,21,9,11,416,462,6
43,26,39,31,490,553,6
56,30,19,24,524,653,6
50,40,25,24,565,636,6
29,20,17,19,370,222,6
28,24,27,33,376,443,6
111,67,70,49,634,746,6
84,40,102,66,624,753,6
35,24,20,22,294,463,6
63,45,44,35,542,626,6
62,27,68,27,590,686,6
35,20,16,13,448,489,6
26,25,37,41,516,540,6
49,56,1,23,474,479,6
25,32,15,34,418,504,6
20,20,34,25,345,414,6
165,105,234,156,762,929,6
92,69,52,37,603,718,6
56,53,24,22,518,592,6
39,25,30,20,512,592,6
40,34,23,31,410,499,6
53,28,72,42,560,680,6
47,28,41,35,565,605,6
43,27,54,25,569,631,6
49,38,19,21,508,483,6
36,26,43,32,476,571,6
169,52,155,50,683,797,6
23,24,17,20,0,149,7
173,163,139,111,685,810,7
415,338,282,202,816,990,7
74,43,109,61,623,714,7
75,59,55,60,592,676,7
45,31,60,46,576,693,7
49,37,58,39,570,630,7
130,114,50,42,613,720,7
59,44,58,24,611,671,7
60,64,4,32,216,286,7
19,21,0,12,0,0,7
53,24,101,36,617,730,7
122,95,106,88,645,763,7
110,68,64,25,616,704,7
126,61,89,44,616,714,7
76,43,78,47,606,681,7
79,38,85,42,610,720,7
234,115,243,154,755,907,7
46,33,14,16,322,388,7
51,23,38,21,476,584,7
109,93,39,56,575,687,7
34,26,2,16,326,0,7
940,585,779,487,942,1023,7
60,36,47,39,519,577,7
42,31,30,36,559,688,7
65,29,64,27,587,691,7
54,22,50,22,542,659,7
43,38,14,28,380,523,7
44,22,43,20,553,614,7
44,35,33,37,509,599,7
179,148,125,104,658,768,7
53,27,84,36,601,694,7
144,92,102,60,665,792,7
47,43,35,43,475,554,7
54,36,61,38,565,667,7
99,71,63,44,564,654,7
27,27,14,28,431,406,7
33,35,0,27,0,0,7
32,20,35,28,445,526,7
48,29,66,42,576,702,7
166,131,140,104,693,825,7
173,167,126,128,679,810,7
39,34,51,53,534,635,7
33,27,46,38,558,653,7
65,65,48,51,593,707,7
21,26,31,29,449,534,7
94,60,105,65,631,759,7
53,23,69,21,610,722,7
38,27,45,30,556,643,8
137,87,117,67,653,779,8
19,21,31,17,390,501,8
31,39,19,41,444,467,8
165,138,164,129,710,850,8
35,24,39,22,487,546,8
82,47,82,48,609,721,8
156,103,110,67,671,806,8
58,38,42,30,298,439,8
140,121,95,101,624,721,8
88,65,70,57,585,700,8
237,191,173,165,696,848,8
97,73,38,38,564,676,8
24,22,24,30,492,580,8
97,51,106,39,659,774,8
74,58,56,29,582,682,8
31,24,38,32,475,595,8
51,32,44,26,497,623,8
36,27,20,24,416,535,8
60,22,66,24,567,665,8
40,26,39,42,475,598,8
68,49,85,57,565,663,8
41,35,11,20,514,604,8
33,30,31,19,488,588,8
38,30,39,24,539,621,8
45,21,53,24,566,676,8
130,103,61,42,608,720,8
47,25,66,41,518,588,8
84,57,38,27,539,624,8
69,38,92,39,607,727,8
57,27,76,41,556,652,8
335,251,204,149,779,948,8
40,23,37,24,540,666,8
48,26,40,21,503,605,8
107,73,64,55,660,809,8
104,76,100,81,637,761,8
63,48,31,36,503,636,8
81,51,94,63,595,715,8
33,24,14,24,413,468,8
53,23,72,35,550,664,8
34,31,6,19,444,476,8
50,24,38,23,523,650,8
44,21,33,20,482,564,8
240,177,176,136,729,870,8
242,118,229,136,718,865,8
83,39,50,24,626,722,8
197,96,151,74,689,823,8
118,102,40,47,592,725,8
85,60,48,37,593,665,8
209,127,139,103,686,818,9
417,354,255,230,788,947,9
55,29,77,50,590,680,9
305,164,183,117,714,864,9
51,22,70,35,574,691,9
109,67,103,66,657,787,9
37,22,10,9,292,367,9
69,42,58,43,543,607,9
106,90,45,46,585,676,9
165,120,147,103,688,819,9
48,24,25,15,455,587,9
117,90,37,39,516,626,9
135,99,115,100,670,778,9
61,36,83,46,607,724,9
55,29,49,30,517,632,9
30,21,35,30,462,534,9
30,21,20,25,267,383,9
206,158,105,98,656,776,9
221,170,213,195,729,880,9
40,26,45,37,570,629,9
269,203,172,110,749,909,9
46,30,21,22,528,626,9
85,61,43,43,599,669,9
68,44,82,62,565,650,9
100,43,88,54,632,739,9
56,28,88,33,603,707,9
65,40,67,40,580,670,9
142,74,169,68,665,802,9
185,153,91,95,635,773,9
53,20,55,41,518,631,9
69,52,61,70,549,640,9
202,171,100,101,680,801,9
496,338,356,237,836,1017,9
78,52,81,63,629,711,9
107,74,77,65,630,742,9
131,68,86,44,642,737,9
313,257,197,168,765,925,9
51,35,34,28,502,575,9
110,65,106,78,643,771,9
39,30,14,19,168,424,9
44,23,39,23,502,548,9
35,26,31,22,478,523,9
36,23,22,15,448,443,9
75,35,85,60,645,773,9
45,40,18,27,310,446,9
44,22,39,24,503,578,9
118,101,49,50,585,718,9
32,24,21,19,494,612,9
112,97,45,46,605,702,9
107,63,90,41,634,744,9
33,27,15,27,406,401,9
77,44,58,27,590,680,9
144,93,63,59,652,775,9
131,94,83,70,703,848,9
51,36,23,18,463,515,10
49,40,32,32,530,607,10
93,49,121,70,655,753,10
34,28,35,27,559,658,10
39,35,62,36,611,713,10
32,34,25,25,491,569,10
39,33,51,42,526,585,10
42,33,47,28,562,632,10
81,64,47,51,599,722,10
16,20,10,23,0,232,10
52,37,66,34,602,721,10
78,77,65,67,594,698,10
35,46,15,30,358,287,10
19,32,0,23,186,0,10
32,34,20,36,491,535,10
37,29,37,31,545,609,10
18,20,14,18,416,402,10
12,22,13,22,441,456,10
16,21,28,22,466,465,10
20,20,30,25,500,601,10
45,47,55,49,608,689,10
159,138,66,52,640,771,10
69,57,66,66,590,700,10
21,24,39,44,511,591,10
157,129,107,83,671,802,10
17,22,17,29,437,524,10
71,81,51,49,563,657,10
45,35,20,13,521,650,10
105,100,104,106,640,778,10
38,42,27,46,386,503,10
58,45,68,31,587,690,10
25,34,9,22,417,515,10
134,120,53,45,591,686,10
11,20,0,14,0,0,10
23,31,21,44,405,400,10
22,22,20,21,421,504,10
126,109,51,45,577,702,10
67,47,95,77,594,710,10
258,172,233,182,774,939,10
49,52,65,76,595,690,10
19,31,0,28,486,550,10
104,53,71,56,628,753,10
70,46,85,38,608,708,10
51,28,26,22,562,669,10
106,75,81,84,662,777,10
47,28,27,17,565,663,10
55,47,32,45,452,593,10
1023,630,865,531,965,1023,10
27,26,0,10,0,0,10
28,20,37,24,436,579,10
96,92,30,61,553,660,10
62,58,17,45,449,502,11
32,22,22,23,452,423,11
31,24,13,28,515,530,11
41,27,30,27,442,543,11
56,21,52,25,526,615,11
116,97,61,72,609,705,11
23,20,22,34,338,448,11
148,100,124,73,685,814,11
64,30,62,36,611,709,11
38,20,40,21,482,577,11
133,89,110,78,614,697,11
30,23,7,20,192,101,11
120,86,66,56,655,782,11
58,45,4,14,429,529,11
29,22,16,23,0,213,11
65,30,60,33,531,583,11
75,45,66,35,574,665,11
43,28,23,21,495,572,11
47,45,15,24,460,495,11
84,77,37,34,603,704,11
24,23,18,25,379,486,11
70,56,61,47,624,722,11
56,63,15,44,556,638,11
18,24,0,25,0,0,11
35,28,57,34,509,582,11
44,32,38,31,561,645,11
40,29,50,34,535,622,11
25,22,10,16,338,367,11
65,45,94,38,619,728,11
64,48,72,67,632,710,11
33,20,32,21,493,574,11
109,62,82,49,566,685,11
40,36,14,31,452,526,11
70,62,40,47,505,550,11
299,279,115,125,714,851,11
73,73,19,42,497,555,11
147,94,181,111,724,870,11
115,94,79,62,674,793,11
35,22,48,36,573,640,11
201,164,126,95,701,827,11
47,21,50,26,537,641,12
37,31,1,17,275,169,12
155,77,108,40,680,805,12
66,31,55,19,591,676,12
51,20,76,33,610,702,12
104,60,84,42,632,759,12
63,32,38,18,486,514,12
105,73,42,29,566,657,12
22,21,0,7,0,0,12
838,672,438,328,850,1023,12
112,82,130,119,670,795,12
39,34,0,18,50,319,12
31,21,23,35,518,589,12
145,125,51,59,579,689,12
480,346,385,316,844,1023,12
113,98,49,58,657,778,12
26,20,16,19,168,203,12
38,25,21,22,503,608,12
57,51,47,53,524,610,12
77,48,55,28,594,692,12
58,23,62,25,586,685,12
31,21,19,24,470,467,12
85,61,61,32,627,729,12
47,40,91,87,528,660,12
184,108,160,82,692,832,12
63,45,74,48,572,688,12
33,28,27,29,477,584,12
97,93,70,69,587,688,12
292,196,334,241,828,1017,12
71,57,26,14,547,669,12
32,24,53,32,564,622,12
61,48,25,38,358,486,12
21,20,6,18,285,555,12
115,114,80,81,593,707,12
116,75,77,41,641,754,12
35,31,35,36,507,581,12
97,75,158,120,710,864,12
27,26,54,43,512,579,12
34,30,42,28,531,615,12
43,30,68,38,557,651,12
26,24,27,29,453,459,12
29,30,35,41,493,543,12
113,66,90,39,624,755,12
34,32,12,19,435,529,12
32,31,27,31,389,520,12
90,81,59,66,607,738,12
57,57,27,38,401,471,12
291,175,320,211,797,976,12
157,138,87,85,659,775,12
25,21,27,34,500,586,12
84,65,49,44,606,719,12
24,20,19,18,342,446,12
55,34,87,44,592,702,12
68,64,34,42,535,634,12
40,28,79,49,583,675,13
22,22,15,28,425,468,13
30,23,43,29,561,664,13
127,105,138,117,678,806,13
114,87,115,72,611,719,13
70,35,51,32,583,705,13
42,42,10,35,446,470,13
60,42,66,46,569,600,13
66,39,58,40,561,666,13
92,65,84,40,613,716,13
46,27,23,19,466,450,13
108,92,60,70,586,661,13
46,23,41,29,510,549,13
85,56,69,49,609,709,13
36,32,0,12,450,531,13
293,232,251,210,782,955,13
38,22,6,11,356,334,13
96,58,57,33,564,643,13
53,33,26,33,487,510,13
23,20,0,5,0,0,13
47,29,34,26,452,472,13
44,36,36,35,503,575,13
89,33,65,24,616,728,13
152,120,96,78,676,804,13
675,527,544,462,875,1023,13
90,67,51,45,601,682,13
59,29,65,39,616,714,13
223,170,199,131,694,828,13
55,24,66,45,566,680,13
416,286,335,243,813,984,13
36,28,14,32,452,491,13
151,118,86,62,673,795,13
139,106,79,54,648,741,13
38,20,24,20,337,483,13
50,43,18,35,406,408,13
39,31,29,33,493,514,13
46,33,35,34,481,533,13
69,37,51,32,572,645,13
68,34,58,27,576,665,13
146,131,54,56,615,721,13
426,367,294,266,782,940,13
39,41,0,24,0,0,13
295,246,122,116,711,840,13
64,45,29,34,520,574,13
53,37,26,20,516,574,13
95,53,65,32,614,715,13
58,37,60,40,563,670,13
49,25,49,33,554,646,14
101,51,76,41,628,742,14
33,22,41,28,503,542,14
30,24,23,27,342,385,14
47,31,56,40,449,491,14
69,55,52,59,585,684,14
70,51,74,71,597,691,14
25,20,12,22,331,348,14
36,25,23,24,457,481,14
42,33,20,25,497,528,14
44,28,31,21,515,592,14
51,35,42,48,495,574,14
205,156,145,114,729,874,14
61,42,59,46,534,589,14
83,56,52,45,586,705,14
173,132,140,123,698,836,14
40,22,6,11,0,393,14
45,31,52,54,519,584,14
95,64,125,90,647,766,14
30,23,3,10,374,419,14
71,43,84,66,596,701,14
45,26,46,29,547,622,14
143,82,140,67,670,799,14
39,27,33,27,352,465,14
34,24,49,35,556,635,14
25,20,22,25,461,506,14
103,76,84,43,624,752,14
110,65,92,52,647,759,14
59,30,62,44,593,683,14
27,23,25,22,437,411,14
57,46,44,29,568,682,14
53,26,45,25,485,563,14
32,24,43,37,546,627,14
33,35,5,26,0,286,14
68,55,68,53,585,684,14
64,32,88,36,583,701,14
48,38,47,37,492,606,14
53,39,38,47,556,650,14
45,41,18,24,501,584,14
131,87,150,105,731,895,15
94,78,62,62,596,688,15
42,27,37,26,536,589,15
19,24,0,26,0,0,15
46,29,42,24,520,605,15
79,47,48,40,582,677,15
38,28,64,53,599,665,15
47,33,64,58,579,649,15
62,65,29,43,529,616,15
35,35,15,22,439,492,15
102,101,51,68,601,676,15
221,199,137,137,709,843,15
17,22,14,13,496,543,15
47,52,24,39,557,651,15
36,24,65,39,621,715,15
59,29,73,34,601,715,15
83,76,70,69,604,727,15
140,46,149,47,711,872,15
76,71,114,83,634,765,15
40,20,43,21,520,646,15
33,23,58,44,550,658,15
28,23,21,27,538,647,15
33,22,44,37,550,647,15
27,22,23,19,476,599,15
53,41,69,54,615,738,15
78,51,87,33,644,771,15
173,155,56,58,586,672,15
56,45,28,40,473,508,15
232,157,183,136,755,916,15
57,39,46,40,531,610,15
62,23,61,18,582,662,15
59,32,57,27,587,689,15
40,22,36,25,525,637,15
78,31,45,23,557,659,16
34,29,19,22,524,569,16
105,78,103,81,654,781,16
47,27,35,23,536,624,16
52,44,16,29,448,480,16
100,84,64,75,625,751,16
74,36,76,30,587,680,16
87,41,82,51,593,707,16
240,133,153,62,695,842,16
31,20,0,8,272,199,16
52,39,48,48,533,607,16
58,40,34,29,506,594,16
84,48,73,37,621,723,16
58,33,63,36,581,656,16
162,143,91,93,652,765,16
85,46,123,52,625,745,16
95,40,117,48,635,761,16
68,47,18,18,512,532,16
35,26,0,20,347,0,16
168,143,84,66,666,788,16
137,87,106,69,669,790,16
86,60,98,78,651,753,16
163,129,85,92,657,781,16
65,27,39,23,530,619,16
103,47,50,30,613,714,16
35,28,32,35,547,601,16
165,128,65,55,610,717,16
38,31,5,18,220,0,16
35,22,19,20,438,464,16
179,84,128,88,660,799,16
46,23,44,26,565,669,16
85,46,50,32,538,626,16
50,21,57,18,574,641,16
68,45,51,46,551,623,16
42,24,52,28,517,569,16
113,44,58,33,585,679,16
52,25,65,26,586,690,16
342,263,235,210,776,938,16
46,28,58,53,577,688,16
46,23,63,28,545,638,16
79,55,59,49,580,679,16
25,21,6,18,264,325,16
51,23,78,34,618,729,16
132,96,76,71,643,761,16
82,70,53,58,566,645,16
100,57,97,56,607,729,16
61,42,40,27,533,639,16
125,88,78,27,597,696,16
82,41,93,45,625,726,17
121,50,132,53,668,796,17
60,47,65,68,586,688,17
47,20,57,28,563,614,17
78,39,49,20,589,668,17
45,40,38,32,541,651,17
190,131,98,77,669,804,17
326,268,218,164,774,934,17
58,40,65,49,620,742,17
39,36,26,26,506,468,17
36,28,37,37,506,615,17
57,33,90,58,648,760,17
39,34,18,28,516,598,17
21,22,32,38,513,601,17
87,55,83,42,646,765,17
45,39,43,31,506,546,17
27,22,56,47,565,653,17
46,23,48,40,574,669,17
103,68,62,43,601,715,17
43,23,84,47,616,709,17
33,20,47,25,534,648,17
65,61,40,41,551,650,17
236,223,146,123,733,884,17
26,27,4,12,409,494,17
54,43,62,36,565,654,17
64,70,90,100,637,756,17
49,36,50,24,579,683,17
65,48,48,57,567,672,17
92,75,51,38,591,693,17
35,29,47,42,561,649,17
55,50,43,36,569,678,17
162,150,119,108,692,831,17
46,47,65,56,593,703,17
111,98,59,37,597,684,17
33,31,40,24,552,612,17
174,123,129,80,692,814,17
47,48,56,57,556,667,17
40,49,23,43,472,523,17
79,55,50,38,599,704,17
48,24,60,22,551,640,17
62,29,59,30,581,682,17
85,60,46,37,545,644,17
87,57,23,17,573,658,17
426,277,302,224,822,1003,17
40,29,25,13,509,569,17
27,22,23,22,334,467,17
54,44,47,46,561,657,17
28,28,2,20,329,310,17
310,138,310,180,796,965,17
46,29,16,20,522,567,18
107,62,98,63,658,780,18
49,34,22,24,524,580,18
54,23,46,36,563,668,18
100,74,65,45,609,735,18
93,71,50,44,594,687,18
157,126,137,121,678,794,18
124,49,66,22,655,776,18
59,39,86,57,613,712,18
28,25,30,40,417,400,18
42,41,6,20,402,475,18
45,41,43,52,547,586,18
40,34,18,23,468,530,18
35,23,36,20,521,606,18
34,21,35,21,530,605,18
87,59,90,87,630,746,18
45,26,44,25,516,588,18
97,46,126,56,661,779,18
301,162,220,134,776,924,18
93,89,54,60,638,771,18
34,24,12,23,410,573,18
38,26,19,23,509,557,18
42,29,34,24,563,579,18
45,33,41,19,576,670,18
18,22,9,21,0,0,18
77,45,68,36,638,705,18
236,188,123,68,702,836,18
65,42,66,52,548,645,18
358,226,267,154,772,934,18
76,63,66,59,594,686,18
121,91,106,85,646,777,18
18,20,0,7,0,0,18
38,27,62,46,565,656,18
50,47,31,37,570,604,18
32,20,26,26,558,619,18
123,96,94,88,652,773,18
198,95,127,62,691,829,18
42,29,53,39,564,655,18
24,22,3,18,0,0,18
70,44,56,37,580,685,18
94,70,95,73,623,743,18
80,42,92,44,616,704,18
63,35,54,40,559,649,18
148,113,136,96,662,795,18
105,86,57,38,631,721,18
50,37,24,30,519,555,18
39,21,22,16,492,594,19
163,136,119,111,661,773,19
64,44,27,23,512,600,19
49,22,37,15,536,639,19
31,20,15,10,243,386,19
44,20,37,17,500,523,19
54,33,56,32,548,653,19
60,37,45,23,555,649,19
72,47,62,58,572,675,19
39,21,10,19,481,528,19
36,24,10,19,137,131,19
47,29,40,27,523,569,19
19,21,0,16,0,0,19
124,101,59,59,623,710,19
199,140,186,152,714,841,19
58,37,54,48,624,708,19
56,49,26,34,562,593,19
38,21,18,17,408,399,19
78,50,77,29,634,740,19
90,53,120,63,660,784,19
30,27,38,48,566,630,19
208,143,105,72,648,794,19
115,89,128,112,650,772,19
23,20,21,26,489,524,19
49,23,42,17,566,654,19
40,37,10,30,406,464,19
31,22,28,21,488,552,19
47,27,45,21,560,650,19
60,28,41,26,562,671,19
235,221,137,138,699,832,19
1023,1012,1023,923,1023,1023,19
217,121,211,95,736,884,20
91,53,77,57,599,696,20
50,24,62,28,619,726,20
73,31,81,40,614,730,20
231,154,187,152,721,856,20
296,194,368,295,822,997,20
40,31,4,20,366,466,20
25,24,17,34,447,405,20
123,61,98,35,664,785,20
50,44,27,37,553,627,20
67,56,12,31,517,599,20
72,43,55,39,560,655,20
25,20,4,15,364,292,20
43,40,12,33,404,535,20
138,121,67,84,641,737,20
45,27,50,36,519,602,20
110,76,160,125,683,827,20
71,45,41,36,544,627,20
327,224,224,162,754,896,20
65,30,87,45,616,732,20
148,112,109,77,659,795,20
75,70,34,59,442,571,20
86,69,43,43,436,461,20
79,61,42,38,548,602,20
119,105,20,43,552,649,20
228,115,191,82,713,857,20
51,40,60,57,585,699,20
88,37,75,26,586,694,20
173,153,104,109,651,778,20
28,21,8,16,437,376,20
71,55,24,37,524,616,20
56,42,37,43,504,575,20
59,38,63,59,558,646,20
154,70,78,36,647,761,20
75,39,59,46,584,688,20
85,64,50,42,563,649,20
90,75,61,62,568,667,20
42,25,20,31,504,562,20
49,32,36,29,530,599,20
32,23,19,22,409,489,20
54,34,19,25,516,606,20
55,24,69,36,584,683,20
34,22,0,14,375,376,20
35,24,36,31,541,591,20
44,37,34,50,425,543,20
65,29,60,30,571,664,20
25,22,7,14,280,267,20
64,44,82,67,617,724,20
37,22,43,25,490,553,20
28,20,23,25,524,525,21
39,36,41,45,485,593,21
112,42,107,41,657,781,21
39,34,39,28,512,543,21
99,51,66,26,591,685,21
50,47,0,22,351,433,21
63,23,65,20,587,703,21
71,45,82,57,616,707,21
64,48,37,31,543,603,21
155,142,44,51,609,699,21
64,61,35,41,560,631,21
75,62,56,40,599,660,21
60,29,64,33,599,688,21
404,339,226,197,756,914,21
38,20,43,22,527,565,21
72,46,71,37,601,672,21
41,25,20,17,414,479,21
188,177,53,70,634,738,21
130,83,33,19,613,704,21
46,30,51,29,559,631,21
50,37,26,20,516,622,21
45,25,32,22,520,600,21
49,33,34,35,478,446,21
100,74,58,42,598,709,21
38,26,53,29,554,568,21
65,52,76,72,594,705,21
134,92,63,46,663,774,21
43,25,44,33,534,609,21
39,28,15,19,475,440,21
33,27,18,24,407,354,21
86,56,63,45,566,654,21
49,33,39,30,552,618,21
62,40,60,30,579,653,21
121,67,72,43,581,685,21
48,30,49,32,557,619,21
76,34,81,39,600,690,21
172,149,49,61,655,773,21
60,51,51,54,536,590,21
40,23,29,41,492,572,21
139,87,134,75,695,835,21
